text	label
你大罵變態也會一堆人回頭，所以	Non-offensive
感激肥陪伴	Non-offensive
張詠媞你ㄉ唉鳳選字還好嗎	Non-offensive
依啲幹話好好睇	Non-offensive
怎麼做到的	Non-offensive
跪求新嶽飛傳出書	Non-offensive
哪個陣營都有北七，關機睡覺吧	Non-offensive
那些沒身材可言的酸民才會罵有那麼漂亮身材的妳	Non-offensive
破麻有罪呀會被動用私刑	Non-offensive
黃薇這個妳們也被迫參加	Non-offensive
周英傑英傑老師ㄉ課後輔導	Non-offensive
邊一忽睇到忠誠勇毅啊隻豬死得好慘啊	Non-offensive
一隻穿雲箭市長跑不見	Non-offensive
林耿旭你沒上雄中還敢玩	Non-offensive
王啟霖這必須給你看到	Non-offensive
其實我覺得你跟換角色玩，證明真的是丐幫爛，而不是你的問題	Non-offensive
我要找貂蟬在嗎你在嗎小弟迷戀您已不只幾千歲月	Non-offensive
就在等你這篇啊啊啊啊	Non-offensive
好強的業配	Non-offensive
黑鬼滅之刃尼豆子	Non-offensive
你的命運我來決定	Non-offensive
恭喜，歡迎來高雄	Non-offensive
這裡有沒有曹操或是郭嘉魏國的都請來幫我簽名	Non-offensive
鄭雲希這個陣容還是我們來墾丁	Non-offensive
市長你最棒	Non-offensive
沒有黎明卿何來娜娜奇黎明卿幹得好讚	Non-offensive
ㄐㄅ鴉不愧是ㄐㄅ鴉	Non-offensive
好偉大的家姐	Non-offensive
不行啦你把他畫的太無法接受啦他不配	Non-offensive
當老闆就是要有這個氣魄給你個讚	Non-offensive
不理會沒文化的人	Non-offensive
美但是真的挺欠打的	Non-offensive
姐姐好有才ㄛ	Non-offensive
只有中夭能超越中夭	Non-offensive
關他個頭殼生蝨母	Non-offensive
林志融耶	Non-offensive
菩薩來的真了不起	Non-offensive
杜念真快來看智堅	Non-offensive
了不起有料	Non-offensive
劇本點寫咪點去囉，有思想咩	Non-offensive
知道有罪還抽＃哈麻	Non-offensive
天啊薩諾斯變成復仇者一員了還當選美國大總統	Non-offensive
報告鍵盤戰士全員到齊	Non-offensive
你好似傳咗呔	Non-offensive
太多假消息變成事實，唔變弱智就奇	Non-offensive
阿伯好強比那些好吃賴做的人還被人尊敬	Non-offensive
蒲家家真的帥	Non-offensive
偏偏這種人還是有人會支持	Non-offensive
很帥阿帥炸	Non-offensive
孩子的爸爸姓大名麻	Non-offensive
千幾隻倉鼠，也是好多人家庭的一部分，死於人禍，死於非命，可憐	Non-offensive
所以這網紅沒死等掛了再報，相信會自動出現誦經團替他送行	Non-offensive
楊榮醇哈哈哈	Non-offensive
李秉泰你應該可以加入這個班	Non-offensive
過氣藝人的可悲	Non-offensive
父女配，真是無德	Non-offensive
大哥可以應徵航空公司的啊你的管理方案比他們高層都還聰明多啦	Non-offensive
有其他想法的都永遠一言堂	Non-offensive
害你看你自己氣成什麼樣子或許作者已經成功了	Non-offensive
差天就了還來得及嗎	Non-offensive
還想去打週年慶比賽啊航董	Non-offensive
香江第一健筆不是浪得虛名的	Non-offensive
堅持下去，終身魔法師	Non-offensive
性愛怪人	Non-offensive
你什麼時後是正義了	Non-offensive
可以認識嗎	Non-offensive
除了母湯始祖我還真的不知道是哪位	Non-offensive
早安哈捏口	Non-offensive
好偉大的林董	Non-offensive
大熊慘了回家要罰站了	Non-offensive
你個人喺烏克蘭咩	Non-offensive
陽光帥哥市長，下屆可以參選臺北市長，我們支持您	Non-offensive
感謝有你辛苦了	Non-offensive
兩位加油	Non-offensive
七兄弟姊妹，其他果衰到冇人有	Non-offensive
林佑任幹好猛	Non-offensive
我真心但後面有包包我只有萬月薪ㄚㄚㄚ	Non-offensive
原往民是什麼誠心發問	Non-offensive
王大哥真的很優秀	Non-offensive
而冇假紙啲人中左又焗住返工惡性循環	Non-offensive
一下柯粉一下柯黑你是尚書大人嗎	Non-offensive
江包包賴四軒	Non-offensive
網民是三小啦	Non-offensive
神串留名簽到	Non-offensive
蕭皓文神串留名	Non-offensive
看起來像禽獸實際上還好的給過嗎洛克馬	Non-offensive
那，學弟你要跟我單挑將棋ㄇ	Non-offensive
這位選手好像是自學	Non-offensive
還要當志工呦	Non-offensive
妳就賺的比他多然後讓他在家裡當主夫啊	Non-offensive
這些鍵盤俠就是這樣就是喜歡看你在那邊氣噗噗	Non-offensive
吉他就可以有錢買吉他	Non-offensive
鴨肉許呢	Non-offensive
撐拜登果班咪就係講果啲叫人衝自己縮嘅民主信仰者合理丫	Non-offensive
羽柔俺肚子快痛死啦咱們死去的偉大古人全部都復活了	Non-offensive
韓粉如果看得懂這篇就不會是韓粉了	Non-offensive
到底為什麼這種人會有那麼多粉絲	Non-offensive
臺灣，加油尤其年輕人一定要站出來	Non-offensive
就故意偷換概念，跟匪的手法一模一樣	Non-offensive
別發文，快去看狐女僕貼貼	Non-offensive
數不完的贊吖太厲害演了	Non-offensive
圖片的人物誰是誰	Non-offensive
妳很漂亮啦	Non-offensive
我都看這臺笑	Non-offensive
至少有完成任務，看看	Non-offensive
李濂森你又中槍了	Non-offensive
洪御揚阿不是很會	Non-offensive
如果有機會回我要半夜去你家倒牛奶	Non-offensive
照這個邏輯你他自認什麼中三小華民族是最聰明的原來是自戀啊	Non-offensive
漂亮大美女午安安愉快	Non-offensive
葉峻華去買	Non-offensive
繼續推，有冇機構可以接觸幫到伯伯	Non-offensive
他一堆血輪眼在身上我就問你眼睛乾不乾	Non-offensive
上次去找不到他	Non-offensive
呱吉說話總是一針見血	Non-offensive
美麗的虹姐早安啊	Non-offensive
他可以做一個有影響力的人啊何苦為難別人	Non-offensive
還好這樣邏輯爛的人，什麼都沒選上	Non-offensive
張宏達再尼哥啊	Non-offensive
番號我懂	Non-offensive
魚丸議員午安	Non-offensive
冇腦的人	Non-offensive
蔡賢翰是你吧	Non-offensive
遇到這種人真的超雖	Non-offensive
氣哭的哭乙烷，再森阿共會笑你小雞雞	Non-offensive
發大財啦	Non-offensive
確實但蘋果好	Non-offensive
想看個霸氣御姐風	Non-offensive
話這麼多怎麼中共說什麼，怎麼與死魚一個	Non-offensive
小妹，加油	Non-offensive
幹裝備對抗賽應該要辦個	Non-offensive
林董，加油	Non-offensive
之後他是不是要出來幹大事啊不然怎麼一直露臉刷存在感	Non-offensive
管人家鼻孔挖到流血	Non-offensive
你走小時你給別人多少時間走	Non-offensive
廖建勛一起來，痛屌無腦刷存的臺派領袖	Non-offensive
師傅下面給他吃還要被罵成這樣以後不給他吃了得了便宜還賣乖	Non-offensive
對啊，小人	Non-offensive
去加班啊	Non-offensive
感覺你會哭	Non-offensive
張孟修了不起	Non-offensive
蔡昆霖在你們太平趕快去掃攤	Non-offensive
李四李宗倫入坑啊	Non-offensive
柯粉想捐精吧	Non-offensive
邱基鉦去關心一下老人家做個愛心	Non-offensive
本帳噴粉紅噴到被永林老師卡好	Non-offensive
郭炫利要不要一起去看	Non-offensive
網路暴民永遠學不乖啦，理盲法盲一大堆啊，這種人八卦板超多	Non-offensive
心中的小警總母親的言行思想正好透露了車輪黨的遺毒	Non-offensive
菲菲桃園的	Non-offensive
會醒就不是柯粉了	Non-offensive
加油加油你一定可以的	Non-offensive
左永意書卷獎的勒	Non-offensive
這種人就是歪風阿	Non-offensive
就不要關注	Non-offensive
錢盡心已怠	Non-offensive
你們真的給大家滿滿的正能量	Non-offensive
大麻就是毒品用點腦	Non-offensive
蔡哞哞又是那隻舌頭被咬的狗	Non-offensive
古人大禹治水光頭瑜腦袋進水	Non-offensive
騎這種鳥樣子	Non-offensive
劉昇霖酷	Non-offensive
莊子安狂笑快來看	Non-offensive
吶吶吶看個夠	Non-offensive
焦糖哥恭喜	Non-offensive
你們去吃一輪給我看	Non-offensive
劉晏廷很可憐	Non-offensive
謝謝強哥的堅持吾爾多士為民前鋒	Non-offensive
不然你可以改母胎單身手槍俠啊夠瞎趴吧	Non-offensive
難怪說憨粉不理性	Non-offensive
加油很開心有像你這樣用心經營的專業會繼續支持的	Non-offensive
想把那些支持送中的全部送到香港去被打一遍看會不會一樣繼續支持	Non-offensive
處理下去了啊	Non-offensive
劉泓緯真的嗎	Non-offensive
好有愛老闆上天一定會讓你身體健康讓更多需要照顧的人得到你的愛	Non-offensive
樑舜智在你家附近樑期閔有空去捧場啊	Non-offensive
這到底是什麼恐怖的人才寫的出的	Non-offensive
咁食唔食飯	Non-offensive
小姐，這裡是蔡徐坤跟的黑粉不是跟你需要理解	Non-offensive
學長趕快在路上讓路人問你時間啊	Non-offensive
那個洪素珠不是路人吧，都請人來開會了	Non-offensive
阿公太有趣啦	Non-offensive
你的就這樣	Non-offensive
小柯柯你好盡得老柯真傳喔可以出師嚕	Non-offensive
猜好猜滿	Non-offensive
心計多人的眼相	Non-offensive
敲可愛的	Non-offensive
我年紀大乜都吾識只知道大蝦細一定要俾屎餵	Non-offensive
委員生辰快樂	Non-offensive
王婷太可怕了	Non-offensive
所以小亮的五萬什麼時候要給啊跳針賴皮豬	Non-offensive
拜託你快愛上	Non-offensive
比我快了	Non-offensive
哥絕對是最實在又良善的建議	Non-offensive
蛤可是我都叫	Non-offensive
鄧翔仁人	Non-offensive
看來弱小姐的姓氏相當特別啊這署名霸氣給推	Non-offensive
歐爾森姐妹老四係你	Non-offensive
太爽啦吉一波大的在上來洗臉一波	Non-offensive
這就是你說的有事	Non-offensive
萬交出來我馬上抽脂	Non-offensive
智堅好棒	Non-offensive
進退兩男啊	Non-offensive
羅宥倫你	Non-offensive
每次死的的都是平民百姓	Non-offensive
少了幾隻啦	Non-offensive
傷了你卻開心起來的才可怕吧	Non-offensive
弱智也懂得打炮	Non-offensive
請尊重小佩女神，別騷擾，	Non-offensive
幹褲子都脫了給我看這個	Non-offensive
嘩，我見到呢個名	Non-offensive
淑芬怎麼被你畫成這樣啦種子，種子	Non-offensive
孟祥恩要不要ㄑ吃	Non-offensive
你就是你獨一無二的你為這樣的自己一定要活的很精彩	Non-offensive
說的我都想找東西賣妳了	Non-offensive
那個人抄襲到家了就連裝扮都要抄襲發明家	Non-offensive
因為長得不好看就這樣對待他好可惡啊完完全全的霸凌	Non-offensive
黎栢睿業振黎	Non-offensive
婆爆，我好了	Non-offensive
桃園的真猛	Non-offensive
鐵齒試試看	Non-offensive
偶知道你一定在說媽寶妻寶	Non-offensive
等緊你加入	Non-offensive
真的會被你笑死	Non-offensive
吿死他們，到時候看人上網公開哭哭求原諒	Non-offensive
挖偶貼貼	Non-offensive
噗，經濟補助勒	Non-offensive
因為你是新新人類瞭解年輕人的想法吧	Non-offensive
鴿子擋你前面還不撞爆	Non-offensive
好看喔美女	Non-offensive
小櫻好帥	Non-offensive
已認真看完，宛宛兒	Non-offensive
李政宰在與神同行是帥瘋的閻羅	Non-offensive
是針對你這個人，不是種族，少在那邊模糊焦點唉爸哭母的	Non-offensive
暴徒還指	Non-offensive
曾嘉富幹真的很靠北	Non-offensive
唔梳頭變咗個靚仔	Non-offensive
你組放浪臺灣，我就是你鐵粉	Non-offensive
那個朋友心這麼大借車給未成年少女	Non-offensive
到底乾那些路人甲屁事超煩	Non-offensive
目前海拉正在查案找凶手	Non-offensive
用最強戰力最強戰將出來選桃園市長就對了強哥加油加油	Non-offensive
黃以侖這種事怎麼可以少了你呢看看留言吧哈哈	Non-offensive
柯黑臺派黑韓粉無誤	Non-offensive
佢地都大個啦	Non-offensive
你的貓可以嗎	Non-offensive
草泥馬：	Non-offensive
所言甚是	Non-offensive
藍絲係鐘意睇呢先開心	Non-offensive
未成年還開車	Non-offensive
四分速好厲害	Non-offensive
黎玥黑貓小弟	Non-offensive
手好有戲，很像鑫鑫腸	Non-offensive
最可惡的就是當初那群警察	Non-offensive
福明是不是該走了	Non-offensive
妳留長髮真的美	Non-offensive
甘哲瑜還敢偷畫畫阿	Non-offensive
黑奴真的很機欸	Non-offensive
回他：就安靜瞭如果不行再加上：	Non-offensive
幹嘛不放柯黨黨主席	Non-offensive
笑話你以為要罷免他的人都是因為她去揭弊案嗎	Non-offensive
他真的越來越像韓國瑜	Non-offensive
那幹麻嫁他就離一離吧	Non-offensive
他偉大的父親，辛苦了	Non-offensive
超北七把腿秤斤秤兩賣是殺小	Non-offensive
人老樣痴，冇的救嚟	Non-offensive
這是上面那個男的拿那種包車不是借來就是租的耶	Non-offensive
楊皓閔細節	Non-offensive
我聽了至少十次的阿公	Non-offensive
吸到你走火了哈哈哈	Non-offensive
逆轟高揮貓	Non-offensive
請救救石虎拜託拜託	Non-offensive
洪彩綸那個臉很臭	Non-offensive
廖珈琪好多古人哈哈哈	Non-offensive
鄭鄭傑李妍慧逃不掉月宵ㄟ	Non-offensive
黃四郎黃媗金金金你們因該要去關懷	Non-offensive
經營生意是這樣子兔死狗烹的阿真爛	Non-offensive
夏子琹你算是白的	Non-offensive
叫我來的	Non-offensive
還是吃個戰斧消氣	Non-offensive
鼻屎小國還想作怪	Non-offensive
原來是小夫媽我還以為是柱柱姐	Non-offensive
瘋掉哈哈哈	Non-offensive
許庫瑪找我	Non-offensive
皮帶上次換都合理啦工錢	Non-offensive
下，但佢哋做嘅嗰啲嘢真係	Non-offensive
喝什麼珍奶	Non-offensive
很會演啊	Non-offensive
白七中國網紅	Non-offensive
水啦給你按個讚	Non-offensive
陳明沅好美	Non-offensive
句句珠璣啊	Non-offensive
先回答願ㄅ願意捐獻你的肉體給眾人享用	Non-offensive
你不是被冥盡洞圍剿一下就軟了的假硬漢嗎	Non-offensive
香噴噴女兒	Non-offensive
不是就民進黨最下賤沙包國民黨跟民眾黨都馬沒事	Non-offensive
來來來我就住日本她親戚可能住在山洞裡吧	Non-offensive
國冥黨的雜碎一直都這種觀唸啊就像以前害死多少臺灣人撈了一堆錢	Non-offensive
型粉絲選我正解	Non-offensive
不是很懂在尊的留言問小玉是什麼意思欸	Non-offensive
暑假啊阿津息怒	Non-offensive
好鐘意方忠信	Non-offensive
小時你就是這樣白痴	Non-offensive
人帥真好啊	Non-offensive
這就是會做事的市長	Non-offensive
推仔仔送養	Non-offensive
終於有很棒的新聞了無限期支持他	Non-offensive
幫手做戒毒既註冊社工變毒癮患者	Non-offensive
哈哈哈哈哈去和你借最多	Non-offensive
帥欸婷靠留言好狂啊	Non-offensive
沒錯，是甘他們屁事	Non-offensive
痾所以是看上他什麼	Non-offensive
李文泓郭	Non-offensive
啟智方丈	Non-offensive
應該拿納稅錢養他吧不是養肥狗官跟犯人吧	Non-offensive
他可不可以不懂就不要說	Non-offensive
該砍這位了吧	Non-offensive
體重跟我一樣不斷失控了娘娘	Non-offensive
曹涵涵涵姐妳怎麼看	Non-offensive
李易軒牠真的很白目還用腳腳去用人家的頭	Non-offensive
真的是人	Non-offensive
彰化人就可悲啊得選這些販毒棄屍的	Non-offensive
支持認真做事的立委，加油	Non-offensive
不害這招很利害	Non-offensive
拔拔才不會說我壞壞	Non-offensive
這個又是哪國人了和那個天皇是同一個嗎	Non-offensive
有個國際認證的還當過總統咧	Non-offensive
沒關係阿童你是性鬥士	Non-offensive
綠帽無罪安啦	Non-offensive
蒿好爽爽	Non-offensive
中國大媽真的很煩很不要臉	Non-offensive
郭明晉這個才對	Non-offensive
